bacterial_species,isolate_code,administrative_region,national_site,local_site,sample_source,replicate,colony,esbl,ampicillin_mic,ampicillin_int,amoxicillin/clavulanic_acid_mic,amoxicillin/clavulanic_acid_int,ceftaroline_mic,ceftaroline_int,cefalexin_mic,cefalexin_int,cefalotin_mic,cefalotin_int,cefpodoxime_mic,cefpodoxime_int,cefotaxime_mic,cefotaxime_int,cefovecin_mic,cefovecin_int,ceftiofur_mic,ceftiofur_int,ceftazidime/avibactam_mic,ceftazidime/avibactam_int,imepenem_mic,imepenem_int,amikacin_mic,amikacin_int,gentamicin_mic,gentamicin_int,neomycin_mic,neomycin_int,nalidixic_acid_mic,nalidixic_acid_int,enrofloxacin_mic,enrofloxacin_int,marbofloxacin_mic,marbofloxacin_int,pradofloxacin_mic,pradofloxacin_int,doxycycline_mic,doxycycline_int,tetracycline_mic,tetracycline_int,nitrofurantoin_mic,nitrofurantoin_int,chloramphenicol_mic,chloramphenicol_int,trimethoprim/sulfamethazole_mic,trimethoprim/sulfamethazole_int,scored_resistance,num_antibiotics_tested,mar_index
escherichia_coli,ec_mklwr2c4,barmm,marawi_city,tuca_kialdan,lake_water,2,4,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mklwr2c5,barmm,marawi_city,tuca_kialdan,lake_water,2,5,neg,>=32,r,>=32,r,,,>=64,r,>=64,r,>=8,r,,,>=8,r,>=8,r,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,1,i,1,s,1,i,>=16,r,>=16,r,64,i,<=2,s,>=320,r,10,20,0.5
klebsiella_pneumoniae_ssp_pneumoniae,ec_mklwr2c6,barmm,marawi_city,tuca_kialdan,lake_water,2,6,neg,>=32,r,>=32,r,,,>=64,r,>=64,r,>=8,r,,,>=8,r,>=8,r,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,1,i,1,s,1,i,>=16,r,>=16,r,64,i,4,s,>=320,r,10,20,0.5
escherichia_coli,ec_mklwr3c4,barmm,marawi_city,tuca_kialdan,lake_water,3,4,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,<=2,s,<=20,s,2,22,0.0909
enterobacter_cloacae_complex,ec_mklwr3c8,barmm,marawi_city,tuca_kialdan,lake_water,3,8,,,,>=32,r,,,>=64,r,>=64,r,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,<=1,s,64,i,4,s,<=20,s,3,20,0.15
pseudomonas_aeruginosa,sal_mklwr1c4,barmm,marawi_city,tuca_kialdan,lake_water,1,4,,,,,,,,,,,,,,,r,≥8,r,≥8,r,,,2,s,≤2,s,≤1,s,,,,,0.5,s,1,s,,,,,,,,,,,,,3,9,0.3333
vibrio_cholerae,sg_mklwr1c4,barmm,marawi_city,tuca_kialdan,lake_water,1,4,,≥32,r,≤2,s,,,,,,,,,,,≤0.5,s,2,s,,,≤0.25,s,≤2,s,≤1,s,,,,,≤0.12,s,≤0.5,s,,,≤0.5,s,≤1,s,,,≤2,s,≤20,s,1,13,0.0769
vibrio_cholerae,vc_mklwr1c11,barmm,marawi_city,tuca_kialdan,lake_water,1,11,,>=32,r,<=2,s,,,,,,,,,,,<=0.5,s,2,s,,,<=0.25,s,<=2,s,<=1,s,,,,,<=0.12,s,<=0.5,s,,,<=0.5,s,<=1,s,,s,<=2,s,<=20,s,1,14,0.0714
escherichia_coli,vc_mklwr2c5,barmm,marawi_city,tuca_kialdan,lake_water,2,5,pos,16,i,<=2,s,,,8,s,<=2,s,>=8,r,,,2,s,>=8,r,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.25,s,1,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,trm,,2,19,0.1053
enterobacter_cloacae_complex,vc_mklwr3c1,barmm,marawi_city,tuca_kialdan,lake_water,3,1,,,,<=2,*r,,,16,*r,>=64,r,2,s,,s,2,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2,s,2,s,128,r,16,i,<=20,s,4,20,0.2
enterobacter_cloacae_complex,vc_mklwr3c2,barmm,marawi_city,tuca_kialdan,lake_water,3,2,,,,>=32,r,,,>=64,r,>=64,r,2,s,,,4,i,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,4,s,2,s,128,r,8,s,<=20,s,4,19,0.2105
vibrio_vulnificus,vc_mklwr3c3,barmm,marawi_city,tuca_kialdan,lake_water,3,3,,,,>=32,r,,,>=64,r,>=64,r,2,s,,,2,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,128,r,16,i,<=20,s,6,19,0.3158
escherichia_coli,ec_mkftr1c1,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,1,neg,16,i,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,0,22,0
enterobacter_cloacae_complex,ec_mkftr1c2,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,2,,,,>=32,r,,,>=64,r,>=64,r,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,3,20,0.15
escherichia_coli,ec_mkftr1c9,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,9,neg,>=32,r,4,s,,s,8,s,16,i,0.5,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,1,i,<=0.5,s,0.25,s,8,i,>=16,r,<=16,s,4,s,<=20,s,2,22,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c11,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,11,neg,>=32,r,8,s,,s,<=4,s,4,s,<=0.25,s,,,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,<=2,s,>=320,r,4,21,0.1905
escherichia_coli,ec_mkftr1c12,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,12,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c13,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,13,pos,>=32,r,4,s,,,>=64,r,>=64,r,<=0.25,s,,,4,i,4,i,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,4,s,<=20,s,3,19,0.1579
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c15,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,15,neg,>=32,r,16,i,,s,>=64,r,>=64,r,<=0.25,s,,,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.5,s,<=0.5,s,0.25,s,>=16,r,>=16,r,64,i,4,s,40,s,5,21,0.2381
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c16,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,16,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mkftr2c1,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,1,neg,4,s,<=2,s,,s,8,s,16,i,0.5,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mkftr2c2,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,2,neg,4,s,<=2,s,,s,8,s,16,i,0.5,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mkftr2c3,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,3,neg,>=32,r,8,s,,s,8,s,16,i,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,32,s,4,s,>=320,r,4,22,0.1818
escherichia_coli,ec_mkftr2c4,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,4,neg,>=32,r,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c5,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,5,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c7,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,7,neg,>=32,r,8,s,,s,<=4,s,4,s,<=0.25,s,,,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,<=2,s,>=320,r,4,22,0.1818
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c8,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,8,neg,>=32,r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c15,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,15,neg,>=32,r,4,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,<=2,s,>=320,r,4,22,0.1818
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c16,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,16,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mkftr3c1,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,1,neg,4,s,<=2,s,,s,8,s,16,i,0.5,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c2,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,2,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
enterobacter_cloacae_complex,ec_mkftr3c3,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,3,,,,>=32,r,,,>=64,r,8,*r,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,3,20,0.15
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c4,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,4,neg,>=32,r,8,s,,s,<=4,s,4,s,<=0.25,s,,,1,s,<=1,s,,s,1,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,21,0.0476
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c5,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,5,neg,<=2*,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c7,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,7,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c8,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,8,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c9,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,9,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c13,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,13,neg,>=32,r,4,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,<=2,s,>=320,r,4,22,0.1818
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c14,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,14,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,sal_mkftr1c1,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,1,neg,≥32,r,≤2,s,,s,≤4,s,≤2,s,≤0.25,s,,s,≤0.5,s,≤1,s,,s,≤0.25,s,≤2,s,≤1,s,≤2,s,,,≤0.12,s,≤0.5,s,≤0.12,s,1,s,≤1,s,≤16,s,≤2,s,≤20,s,1,22,0.0455
escherichia_coli,sg_mkftr3c2,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,2,neg,≥32,r,8,s,,s,8,s,32,r,≤0.25,s,,s,≤0.5,s,≤1,s,,s,≤0.25,s,≤2,s,≤1,s,≤2,s,,,≤0.12,s,≤0.5,s,≤0.12,s,1,s,≤1,s,≤16,s,4,s,≤20,s,2,22,0.0909
escherichia_coli,ec_mkfkr1c2,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,2,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mkfkr1c3,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,3,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
enterobacter_cloacae_complex,ec_mkfkr1c4,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,4,,,,<=2,*r,,,>=64,r,>=64,r,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,64,i,4,s,<=20,s,5,20,0.25
escherichia_coli,ec_mkfkr1c6,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,6,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c7,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,7,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2*,*i,>=16,r,128,r,<=2,s,<=20,s,3,22,0.1364
escherichia_coli,ec_mkfkr1c8,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,8,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
enterobacter_cloacae_complex,ec_mkfkr1c9,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,9,,,,>=32,r,,,>=64,r,>=64,r,2,s,,,4,i,<=1,s,,s,0.5,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,4,s,2,s,32,s,8,s,<=20,s,3,19,0.1579
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c11,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,11,neg,>=32,r,>=32,r,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,trm,,trm,,<=0.12,s,trm,,<=1,s,64,i,4,s,<=20,s,2,19,0.1053
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c15,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,15,neg,>=32,r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c16,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,16,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,2*,*i,>=16,r,64,i,4,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mkfkr2c1,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,1,neg,<=2,s,<=2,s,,s,8,s,8,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c2,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,2,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c3,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,3,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
enterobacter_cloacae_complex,ec_mkfkr2c4,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,4,,,,4,s,,,<=4,s,<=2,s,<=0.25,s,,,<=0.5,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,0,18,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c6,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,6,neg,16,*r,4,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,1,22,0.0455
enterobacter_aerogenes,ec_mkfkr2c11,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,11,,,,4,s,,,<=4,s,<=2,s,<=0.25,s,,,1,s,<=1,s,,,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,0,18,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c13,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,13,neg,>=32,r,<=2,s,,s,>=64,r,>=64,r,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.25,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,64,i,<=2,s,<=20,s,5,22,0.2273
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c14,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,14,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_mkfkr2c15,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,15,neg,<=2,s,<=2,s,,s,8,s,8,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
escherichia_coli,ec_mkfkr3c2,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,2,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,2,22,0.0909
enterobacter_cloacae_complex,ec_mkfkr3c3,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,3,,,,<=2,*r,,,8,*r,4*,*r,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,5,20,0.25
enterobacter_cloacae_complex,ec_mkfkr3c4,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,4,,,,<=2,*r,,,8,*r,4*,*r,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,8,s,<=20,s,5,20,0.25
enterobacter_aerogenes,ec_mkfkr3c7,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,7,,,,>=32,r,,s,>=64,r,16,*r,<=0.25,s,,s,1,s,<=1,s,,s,1,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,4,s,<=20,s,3,21,0.1429
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr3c10,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,10,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
enterobacter_aerogenes,ec_mkfkr3c11,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,11,,,,<=2,s,,,<=4,s,<=2,s,<=0.25,s,,,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,64,i,<=2,s,<=20,s,0,19,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr3c13,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,13,neg,>=32,r,<=2,s,,s,>=64,r,<=2*,s,<=0.25,s,,s,<=0.5,s,2,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,2,22,0.0909
escherichia_coli,sal_mkfkr2c1,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,1,neg,8,s,≤2,s,,s,8,s,16,i,≤0.25,s,,s,≤0.5,s,≤1,s,,s,≤0.25,s,≤2,s,≤1,s,≤2,s,,,≤0.12,s,≤0.5,s,≤0.12,s,2,s,2,s,≤16,s,16,i,≤20,s,0,22,0
