bacterial_species,isolate_code,administrative_region,national_site,local_site,sample_source,replicate,colony,esbl,ampicillin_int,amoxicillin/clavulanic_acid_int,ceftaroline_int,cefalexin_int,cefalotin_int,cefpodoxime_int,cefotaxime_int,cefovecin_int,ceftiofur_int,ceftazidime/avibactam_int,imepenem_int,amikacin_int,gentamicin_int,neomycin_int,nalidixic_acid_int,enrofloxacin_int,marbofloxacin_int,pradofloxacin_int,doxycycline_int,tetracycline_int,nitrofurantoin_int,chloramphenicol_int,trimethoprim/sulfamethazole_int,scored_resistance,num_antibiotics_tested,mar_index,ampicillin_encoded,amoxicillin/clavulanic_acid_encoded,ceftaroline_encoded,cefalexin_encoded,cefalotin_encoded,cefpodoxime_encoded,cefotaxime_encoded,cefovecin_encoded,ceftiofur_encoded,ceftazidime/avibactam_encoded,imepenem_encoded,amikacin_encoded,gentamicin_encoded,neomycin_encoded,nalidixic_acid_encoded,enrofloxacin_encoded,marbofloxacin_encoded,pradofloxacin_encoded,doxycycline_encoded,tetracycline_encoded,nitrofurantoin_encoded,chloramphenicol_encoded,trimethoprim/sulfamethazole_encoded,high_mar,species_target
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafgr3c13,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,3,13,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,ec_oafgr1c1,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,1,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_oafbr2c14,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,14,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,r,s,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0,escherichia_coli
pseudomonas_aeruginosa,sal_maewur2c6,barmm,marawi_city,apmc,effluent_water_untreated,2,6,neg,,,,,,,r,r,r,,s,s,s,,,s,s,,,,,,,3.0,9.0,0.3333,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,pseudomonas_aeruginosa
salmonella_group,sgprdwr1c10,region_iii_central_luzon,pampanga,san_roque,drinking_water,1,10,,s,s,s,r,r,s,s,s,r,s,s,r,r,s,,s,s,s,s,s,s,s,s,5.0,22.0,0.2273,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,salmonella_group
enterobacter_cloacae_complex,ec_mdlwr1c12,barmm,marawi_city,dayawan,lake_water,1,12,,,r,,r,r,s,,r,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,4.0,19.0,0.2105,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_cloacae_complex
escherichia_coli,ec_mrlwr1c3,barmm,marawi_city,gadongan,lake_water,1,3,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_mkftr1c9,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,9,neg,r,s,s,s,i,s,s,s,s,s,s,s,s,s,,i,s,s,i,r,s,s,s,2.0,22.0,0.0909,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c7,barmm,marawi_city,apmc,effluent_water_untreated,1,7,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,ec_pgfgr1c1,region_iii_central_luzon,pampanga,san_gabriel,fish_gusaw,1,1,neg,r,s,s,s,i,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,i,s,r,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0,escherichia_coli
escherichia_coli,ec_oafgr1c14,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,14,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrlwr2c11,barmm,marawi_city,gadongan,lake_water,2,11,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c11,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,11,neg,r,s,s,s,s,s,,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,r,4.0,21.0,0.1905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,salprdwr2c5,region_iii_central_luzon,pampanga,san_roque,drinking_water,2,5,neg,r,s,s,r,s,s,s,s,r,s,s,s,s,s,,i,s,s,r,r,s,r,r,7.0,22.0,0.3182,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1,escherichia_coli
escherichia_coli,vcprftr1c9,region_iii_central_luzon,pampanga,san_roque,fish_tilapia,1,9,neg,r,s,s,r,s,s,s,s,i,s,s,s,s,s,,i,s,s,s,s,s,s,s,2.0,22.0,0.0909,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,vc_mdftr1c1,barmm,marawi_city,dayawan,fish_tilapia,1,1,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,i,r,s,s,s,2.0,22.0,0.0909,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr2c5,region_viii_eastern_visayas,ormoc,alegria,fish_banak,2,5,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,ec_mklwr3c4,barmm,marawi_city,tuca_kialdan,lake_water,3,4,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_oarwr3c10,region_viii_eastern_visayas,ormoc,alegria,river_water,3,10,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,s,2.0,22.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_mrlwr2c1,barmm,marawi_city,gadongan,lake_water,2,1,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
vibrio_cholerae,vc_mrlwr2c8,barmm,marawi_city,gadongan,lake_water,2,8,,r,s,,,,,,s,s,,s,s,s,,,s,s,,s,s,,s,s,1.0,13.0,0.0769,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,other
escherichia_coli,ec_mrlwr1c4,barmm,marawi_city,gadongan,lake_water,1,4,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c16,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,16,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,i,r,i,s,s,2.0,22.0,0.0909,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,ec_mrftr2c6,barmm,marawi_city,gadongan,fish_tilapia,2,6,neg,s,s,s,s,i,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_prftr1c2,region_iii_central_luzon,pampanga,san_roque,fish_tilapia,1,2,neg,s,s,s,s,i,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
enterobacter_cloacae_complex,vc_mkdwr2c1,barmm,marawi_city,tuca_kialdan,drinking_water,2,1,,,r,,r,r,s,s,i,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,3.0,20.0,0.15,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_cloacae_complex
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr2c14,barmm,marawi_city,tuca_kialdan,fish_kaolang,2,14,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_pneumoniae,ec_pgfgr3c3,region_iii_central_luzon,pampanga,san_gabriel,fish_gusaw,3,3,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_pneumoniae,ec_mdftr3c10,barmm,marawi_city,dayawan,fish_tilapia,3,10,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,i,s,i,r,r,i,s,r,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,vcpgftr1c12,region_iii_central_luzon,pampanga,san_gabriel,fish_tilapia,1,12,neg,r,s,s,r,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,i,s,2.0,22.0,0.0909,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,escherichia_coli
enterobacter_aerogenes,sal_mkdwr3c4,barmm,marawi_city,tuca_kialdan,drinking_water,3,4,,,r,s,r,r,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,3.0,21.0,0.1429,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,enterobacter_aerogenes
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr1c16,barmm,marawi_city,tuca_kialdan,fish_tilapia,1,16,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
enterobacter_cloacae_complex,ec_pgdwr1c3,region_iii_central_luzon,pampanga,san_gabriel,drinking_water,1,3,,,r,,r,r,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,3.0,20.0,0.15,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,enterobacter_cloacae_complex
enterobacter_cloacae_complex,vcprrwr3c8,region_iii_central_luzon,pampanga,san_roque,river_water,3,8,neg,,r,,r,r,s,s,s,i,s,s,s,s,s,,s,s,s,s,s,i,s,s,3.0,20.0,0.15,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_cloacae_complex
vibrio_fluvialis,vcoarwr3c14,region_viii_eastern_visayas,ormoc,alegria,river_water,3,14,neg,i,s,,,,,,s,s,,s,s,s,,,s,s,,s,s,,s,s,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,other
escherichia_coli,ec_mdftr3c1,barmm,marawi_city,dayawan,fish_tilapia,3,1,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_maewtr3c10,barmm,marawi_city,apmc,effluent_water_treated,3,10,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,i,r,s,s,s,3.0,22.0,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkfkr1c11,barmm,marawi_city,tuca_kialdan,fish_kaolang,1,11,neg,r,r,s,s,s,s,s,s,s,s,s,s,s,s,,,,s,,s,i,s,s,2.0,19.0,0.1053,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr3c13,barmm,marawi_city,tuca_kialdan,fish_tilapia,3,13,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,r,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,salprdwr3c15,region_iii_central_luzon,pampanga,san_roque,drinking_water,3,15,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,i,s,s,r,r,s,r,r,4.0,22.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,escherichia_coli
escherichia_coli,ec_olfbr1c4,region_viii_eastern_visayas,ormoc,larrazabal,fish_banak,1,4,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
enterobacter_cloacae_complex,ec_prfgr3c17,region_iii_central_luzon,pampanga,san_roque,fish_gusaw,3,17,,,r,,r,r,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,3.0,20.0,0.15,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_cloacae_complex
escherichia_coli,ec_prftr1c10,region_iii_central_luzon,pampanga,san_roque,fish_tilapia,1,10,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_mkdwr3c4,barmm,marawi_city,tuca_kialdan,drinking_water,3,4,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_pgfgr1c14,region_iii_central_luzon,pampanga,san_gabriel,fish_gusaw,1,14,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,escherichia_coli
vibrio_fluvialis,vc_mrlwr1c15,barmm,marawi_city,gadongan,lake_water,1,15,,r,s,,,,,,s,s,,s,s,s,,,s,s,,s,s,,s,s,1.0,13.0,0.0769,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,other
escherichia_coli,salpgdwr1c1,region_iii_central_luzon,pampanga,san_gabriel,drinking_water,1,1,neg,r,s,s,r,s,s,s,r,s,s,s,s,s,s,,i,s,s,r,r,s,r,r,7.0,22.0,0.3182,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrftr3c2,barmm,marawi_city,gadongan,fish_tilapia,3,2,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_pneumoniae,ec_mrdwr1c1,barmm,marawi_city,gadongan,drinking_water,1,1,neg,r,s,s,s,s,s,s,s,s,s,s,s,i,s,,s,s,s,r,r,i,r,r,5.0,22.0,0.2273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
klebsiella_pneumoniae_ssp_ozaenae,ec_oafgr1c16,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,16,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,other
klebsiella_pneumoniae_ssp_pneumoniae,ec_oafbr3c2,region_viii_eastern_visayas,ormoc,alegria,fish_banak,3,2,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
enterobacter_aerogenes,ec_mkfkr3c7,barmm,marawi_city,tuca_kialdan,fish_kaolang,3,7,,,r,s,r,r,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,3.0,21.0,0.1429,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_aerogenes
enterobacter_aerogenes,ec_prftr1c16,region_iii_central_luzon,pampanga,san_roque,fish_tilapia,1,16,,,r,s,r,r,s,s,i,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,3.0,21.0,0.1429,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,enterobacter_aerogenes
salmonella_group,saloldwr3c1,region_viii_eastern_visayas,ormoc,larrazabal,drinking_water,3,1,,r,s,s,r,s,s,s,s,s,s,s,r,r,s,,s,s,s,s,s,s,s,s,4.0,22.0,0.1818,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,salmonella_group
klebsiella_pneumoniae_ssp_pneumoniae,ec_mkftr2c15,barmm,marawi_city,tuca_kialdan,fish_tilapia,2,15,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,r,r,s,s,r,4.0,22.0,0.1818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,saloldwr2c3,region_viii_eastern_visayas,ormoc,larrazabal,drinking_water,2,3,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,r,s,s,s,1.0,22.0,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,escherichia_coli
escherichia_coli,ec_maewtr3c11,barmm,marawi_city,apmc,effluent_water_treated,3,11,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,r,s,s,s,3.0,22.0,0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_prfgr2c2,region_iii_central_luzon,pampanga,san_roque,fish_gusaw,2,2,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,i,s,i,r,r,i,r,r,5.0,22.0,0.2273,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0,klebsiella_pneumoniae_ssp_pneumoniae
escherichia_coli,salprrwr3c8,region_iii_central_luzon,pampanga,san_roque,river_water,3,8,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,i,s,s,r,r,s,r,r,4.0,22.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,escherichia_coli
escherichia_coli,ec_oafgr1c10,region_viii_eastern_visayas,ormoc,alegria,fish_gusaw,1,10,neg,s,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,s,i,s,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,escherichia_coli
klebsiella_pneumoniae_ssp_pneumoniae,ec_pgfgr1c9,region_iii_central_luzon,pampanga,san_gabriel,fish_gusaw,1,9,neg,r,s,s,s,s,s,s,s,s,s,s,s,s,s,,s,s,s,s,s,i,s,s,1.0,22.0,0.0455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,klebsiella_pneumoniae_ssp_pneumoniae
